zhel_vs_zcmb,zhel_vs_zHD,zcmb_vs_zHD
-0.0011389999999999994,-0.0001810000000000006,0.0009579999999999988
-0.001167999999999999,-0.001233999999999999,-6.600000000000009e-05
0.001229000000000001,0.0008909999999999994,-0.0003380000000000015
-0.0006150000000000044,-0.0006030000000000063,1.1999999999998123e-05
0.000617999999999997,0.0006919999999999982,7.400000000000115e-05
0.001122999999999999,0.0006329999999999947,-0.0004900000000000043
-0.0009979999999999989,-0.0011399999999999987,-0.00014199999999999977
-9.40000000000038e-05,0.0006899999999999962,0.000784
-0.00031899999999999984,9.800000000000086e-05,0.0004170000000000007
-0.00019800000000000026,-0.0010600000000000002,-0.0008619999999999999
-0.00019800000000000026,-0.0010600000000000002,-0.0008619999999999999
-0.0009090000000000001,7.000000000000062e-06,0.0009160000000000001
0.0008380000000000002,0.0013799999999999993,0.0005419999999999991
-0.0010539999999999994,-0.0008519999999999986,0.0002020000000000008
0.000785000000000001,-0.00034999999999999615,-0.0011349999999999971
0.0011509999999999992,0.0012589999999999962,0.00010799999999999699
0.0011529999999999978,0.00017700000000000007,-0.0009759999999999977
0.0007469999999999977,-0.0006499999999999978,-0.0013969999999999955
-0.0009360000000000063,-0.0016280000000000044,-0.0006919999999999982
-0.0011019999999999988,-0.0015660000000000049,-0.0004640000000000061
0.00016600000000000295,-0.0007269999999999985,-0.0008930000000000014
-0.001077999999999999,-0.0010329999999999992,4.49999999999999e-05
-0.0011079999999999979,-0.0013049999999999971,-0.00019699999999999926
-0.0011499999999999982,-0.0014370000000000008,-0.00028700000000000253
1.0999999999998858e-05,-0.00015000000000000083,-0.00016099999999999969
-0.0010810000000000004,-0.0010710000000000008,9.999999999999593e-06
0.001235,0.0006699999999999987,-0.0005650000000000013
-0.0005830000000000002,-0.0006500000000000004,-6.700000000000022e-05
0.0008319999999999994,-0.00028900000000000453,-0.001121000000000004
0.0008039999999999992,-0.000669999999999997,-0.0014739999999999961
0.0005370000000000028,0.001629000000000002,0.0010919999999999992
0.0010520000000000043,8.000000000000368e-05,-0.0009720000000000006
-0.0011970000000000001,-0.0008920000000000004,0.0003049999999999997
-0.0007349999999999995,-0.0014749999999999971,-0.0007399999999999976
-0.0008229999999999973,-0.0011109999999999974,-0.00028800000000000006
-0.0005269999999999997,-0.000617999999999997,-9.099999999999733e-05
-0.0008589999999999987,-0.0012260000000000014,-0.00036700000000000274
0.0007100000000000023,0.0004890000000000033,-0.00022099999999999898
-0.0003839999999999989,-0.0008489999999999991,-0.00046500000000000014
-0.0010410000000000003,-0.0021679999999999963,-0.001126999999999996
-0.0006239999999999996,-0.0013360000000000004,-0.0007120000000000008
-0.0012470000000000016,-0.0009750000000000002,0.0002720000000000014
-0.0005500000000000019,-0.0009769999999999987,-0.0004269999999999968
-0.0010490000000000013,-0.0001010000000000004,0.0009480000000000009
0.0004599999999999986,9.999999999999593e-06,-0.000449999999999999
-0.0003270000000000009,0.0008719999999999978,0.0011989999999999987
-0.0007880000000000005,-0.0013580000000000016,-0.0005700000000000011
-0.0007710000000000009,-0.0012190000000000048,-0.00044800000000000395
-0.0007540000000000047,-0.0010000000000000009,-0.0002459999999999962
-0.0008400000000000005,-0.0009979999999999989,-0.00015799999999999842
-0.0011260000000000003,-0.0007200000000000002,0.0004060000000000001
0.0011690000000000034,0.0003610000000000002,-0.0008080000000000032
0.0009960000000000004,0.0005490000000000009,-0.0004469999999999995
0.000671999999999999,0.0006460000000000007,-2.5999999999998247e-05
0.0008730000000000022,0.0004720000000000002,-0.00040100000000000205
0.0011199999999999995,0.00014999999999999736,-0.0009700000000000021
0.0011440000000000027,0.0006330000000000016,-0.000511000000000001
0.0005939999999999973,0.00026299999999999935,-0.00033099999999999796
0.0011509999999999992,0.00039000000000000146,-0.0007609999999999978
0.0011419999999999972,0.00015899999999999942,-0.0009829999999999978
-7.999999999999327e-06,-0.00022300000000000098,-0.00021500000000000165
0.0004919999999999994,0.0005669999999999981,7.499999999999868e-05
0.00011399999999999952,0.0004399999999999994,0.0003259999999999999
0.0010279999999999942,0.00016599999999999948,-0.0008619999999999947
0.000781999999999998,0.0010800000000000046,0.0002980000000000066
-0.00034099999999999756,-0.0010159999999999995,-0.000675000000000002
-0.0008590000000000056,-0.001690000000000004,-0.0008309999999999984
0.001183,0.00037000000000000227,-0.0008129999999999978
0.0008369999999999992,0.0013809999999999985,0.0005439999999999993
7.000000000000062e-06,-0.0006230000000000003,-0.0006300000000000004
-0.0005669999999999981,-0.001351999999999999,-0.000785000000000001
0.00014699999999999436,-0.00033800000000000496,-0.0004849999999999993
-0.0008289999999999999,-0.0007260000000000001,0.00010299999999999979
-0.001162999999999999,-0.0011649999999999994,-2.0000000000002655e-06
-0.000338999999999999,-0.000279999999999999,5.9000000000000025e-05
-0.00035299999999999915,-0.0008379999999999985,-0.0004849999999999993
-0.0004330000000000028,-0.0007279999999999995,-0.00029499999999999665
-0.0005840000000000012,-0.0011800000000000005,-0.0005959999999999993
-0.0011140000000000004,-0.0005579999999999995,0.0005560000000000009
-0.0009710000000000031,-0.0007600000000000003,0.00021100000000000285
-0.0010229999999999996,-0.00035400000000000015,0.0006689999999999995
-0.0011079999999999979,0.00010399999999999993,0.0012119999999999978
-0.00038499999999999646,-0.0009219999999999992,-0.0005370000000000028
0.00041300000000000017,-0.0003480000000000011,-0.0007610000000000013
0.0012260000000000014,0.0009399999999999999,-0.00028600000000000153
-0.0005830000000000002,-0.0005509999999999994,3.200000000000078e-05
0.0011639999999999984,0.000389999999999998,-0.0007740000000000004
-0.000453000000000002,-0.0009349999999999983,-0.0004819999999999963
-0.0011860000000000004,-0.00029299999999999986,0.0008930000000000006
-0.0006149999999999975,-0.0006069999999999964,8.000000000001062e-06
-0.0010910000000000017,-0.0011950000000000016,-0.00010399999999999993
0.0005479999999999999,-0.0010500000000000023,-0.0015980000000000022
0.0009160000000000001,6.800000000000209e-05,-0.0008479999999999981
0.0009690000000000011,0.00033400000000000096,-0.0006350000000000001
0.001165000000000001,0.0005640000000000003,-0.0006010000000000008
-4.000000000000531e-05,-0.0007500000000000007,-0.0007099999999999954
0.0007950000000000006,0.0005500000000000019,-0.0002449999999999987
-0.001113999999999997,-0.0010529999999999984,6.0999999999998555e-05
-0.000896000000000001,-0.001171000000000002,-0.00027500000000000094
-0.0006969999999999893,-0.0005429999999999879,0.00015400000000000136
-0.0008990000000000005,0.0004799999999999995,0.001379
-0.0011100000000000033,-0.0013100000000000021,-0.0001999999999999988
-0.0010909999999999982,-0.0020429999999999997,-0.0009520000000000015
-0.0011380000000000001,-0.0007340000000000003,0.00040399999999999985
0.0009359999999999993,0.0009889999999999986,5.299999999999923e-05
0.00035000000000000135,0.0004870000000000013,0.00013699999999999997
0.0003560000000000004,-0.0002889999999999993,-0.0006449999999999997
0.0003560000000000004,-0.0002889999999999993,-0.0006449999999999997
-0.0010859999999999967,-5.9999999999997555e-05,0.0010259999999999991
0.0011849999999999986,0.0008259999999999969,-0.0003590000000000017
-0.00034199999999999856,-0.0004480000000000005,-0.00010600000000000193
0.001235,0.0008630000000000009,-0.00037199999999999907
0.0011980000000000003,0.00042100000000000037,-0.0007769999999999999
-0.0006390000000000007,-0.00037300000000000007,0.0002660000000000006
0.0011400000000000021,0.00014999999999999736,-0.0009900000000000048
-0.0011430000000000017,-0.002317000000000003,-0.0011740000000000014
-0.0011509999999999992,-0.0008420000000000025,0.0003089999999999968
-0.00046699999999999867,-0.0007489999999999997,-0.000282000000000001
0.0007549999999999987,7.099999999999815e-05,-0.0006840000000000006
-0.001243000000000001,-0.0014389999999999993,-0.00019599999999999826
-0.0009650000000000006,-0.0011940000000000006,-0.00022900000000000004
-0.0010589999999999992,7.200000000000002e-05,0.0011309999999999992
-0.000893999999999999,-0.000789999999999999,0.00010399999999999993
0.0003049999999999997,-0.0004320000000000001,-0.0007369999999999998
0.0005229999999999992,0.0005709999999999986,4.799999999999943e-05
-0.0011350000000000006,-0.0019410000000000018,-0.0008060000000000012
-0.001232000000000004,-0.0014860000000000012,-0.0002539999999999973
0.000558999999999997,0.0006159999999999985,5.7000000000001494e-05
0.000951999999999998,0.0008849999999999969,-6.700000000000109e-05
0.001117,0.000903000000000001,-0.0002139999999999989
-0.0006260000000000016,-0.00036800000000000027,0.0002580000000000013
-0.0005090000000000025,0.00041999999999999676,0.0009289999999999993
0.0006080000000000009,0.0007460000000000001,0.00013799999999999923
-0.00047699999999999826,0.00028700000000000253,0.0007640000000000008
0.0002669999999999999,0.0009640000000000013,0.0006970000000000014
-0.0012209999999999999,-0.0011380000000000001,8.299999999999974e-05
0.0005310000000000002,1.8999999999998185e-05,-0.000512000000000002
0.0004939999999999979,8.99999999999998e-05,-0.0004039999999999981
-0.0006320000000000006,-0.000516,0.00011600000000000065
0.0011029999999999998,0.0007199999999999984,-0.0003830000000000014
0.0002999999999999999,0.0007179999999999999,0.00041799999999999997
-0.0009700000000000004,0.000508999999999999,0.0014789999999999994
0.0010780000000000026,0.0007800000000000029,-0.00029799999999999965
6.0000000000001025e-05,-3.999999999999837e-05,-9.99999999999994e-05
0.0005790000000000031,-0.0003099999999999978,-0.0008890000000000009
0.0011830000000000035,0.000793000000000002,-0.00039000000000000146
-0.000904000000000002,-0.0007120000000000043,0.00019199999999999773
-0.000622000000000001,-0.0012440000000000003,-0.0006219999999999993
-0.0010530000000000001,-0.0012010000000000007,-0.00014800000000000056
-0.0012110000000000003,-0.0013510000000000015,-0.00014000000000000123
-0.0008730000000000022,-0.0007489999999999997,0.00012400000000000258
0.0003390000000000025,0.0005670000000000015,0.00022799999999999904
-0.0012400000000000015,-0.0011000000000000003,0.00014000000000000123
3.399999999999931e-05,5.199999999999996e-05,1.8000000000000654e-05
0.000732,0.0005180000000000011,-0.0002139999999999989
0.0007549999999999987,0.0003089999999999968,-0.00044600000000000195
-0.0012620000000000027,-0.0012830000000000029,-2.1000000000000185e-05
-0.0007589999999999993,-0.00021700000000000018,0.0005419999999999991
0.0011970000000000036,0.0011289999999999911,-6.80000000000125e-05
-0.0005379999999999829,-0.0006239999999999579,-8.599999999997499e-05
-0.0005129999999999857,-0.0006219999999999559,-0.00010899999999997023
-0.00112,0.000774,0.0018939999999999999
0.001230000000000002,0.0006959999999999987,-0.0005340000000000032
-0.0004010000000000001,0.000673,0.001074
0.0010490000000000013,0.0007150000000000004,-0.00033400000000000096
0.0004720000000000002,-0.0011479999999999962,-0.0016199999999999964
0.0011499999999999982,0.000449999999999999,-0.0006999999999999992
-0.000562,-0.001167,-0.0006050000000000001
0.0009650000000000006,5.000000000000143e-05,-0.0009149999999999991
-0.0002940000000000026,0.001014000000000001,0.0013080000000000036
0.0010460000000000018,0.000785000000000001,-0.0002610000000000008
3.9999999999970615e-06,-0.00047599999999999726,-0.0004799999999999943
0.0008349999999999885,0.0005499999999999949,-0.0002849999999999936
0.0007159999999999979,0.0006490000000000003,-6.699999999999762e-05
-0.0006299999999999917,-0.0009109999999999951,-0.00028100000000000347
-0.00034299999999999956,-0.0013889999999999996,-0.001046
-0.0009580000000000005,-0.002352,-0.0013939999999999994
-8.100000000000121e-05,0.000900999999999999,0.0009820000000000002
-7.100000000000162e-05,0.0015569999999999994,0.001628000000000001
0.0008040000000000026,0.0007160000000000014,-8.800000000000127e-05
0.0006980000000000007,0.0011049999999999983,0.00040699999999999764
0.0007609999999999995,0.0006200000000000008,-0.00014099999999999877
-0.0007810000000000004,-0.0008990000000000005,-0.00011800000000000005
-0.0009740000000000026,-0.0004430000000000024,0.0005310000000000002
0.0008589999999999987,0.00039000000000000146,-0.0004689999999999972
0.0011019999999999988,5.9000000000000025e-05,-0.0010429999999999988
-0.00010899999999999972,4.999999999999796e-06,0.00011399999999999952
0.0002360000000000001,0.0002459999999999997,9.999999999999593e-06
0.000529,-0.0003830000000000014,-0.0009120000000000014
-0.0002139999999999989,7.700000000000068e-05,0.0002909999999999996
-0.00020600000000000132,0.0005199999999999996,0.000726000000000001
0.0008189999999999994,0.00017700000000000007,-0.0006419999999999993
0.0010770000000000016,-0.000278999999999998,-0.0013559999999999996
0.00016199999999999895,-0.0011010000000000013,-0.0012630000000000002
0.0008079999999999997,0.0008410000000000015,3.300000000000178e-05
-0.0011339999999999996,-0.0014000000000000002,-0.0002660000000000006
0.0001260000000000011,0.0005320000000000012,0.0004060000000000001
0.00014300000000000077,-6.499999999999909e-05,-0.00020799999999999985
0.0010069999999999996,-0.00038100000000000026,-0.001388
-0.00014899999999999983,-0.0003969999999999998,-0.00024799999999999996
0.0010039999999999997,0.0005719999999999996,-0.0004320000000000001
0.0010899999999999972,0.00023199999999999957,-0.0008579999999999977
0.0010659999999999992,0.00043299999999999936,-0.0006329999999999999
-0.0007679999999999996,-0.0007259999999999992,4.200000000000037e-05
0.00045600000000000154,0.000393000000000001,-6.300000000000056e-05
-0.0008349999999999989,-0.0007959999999999981,3.900000000000084e-05
-0.0009690000000000011,-0.001292999999999999,-0.0003239999999999979
0.0006079999999999974,0.00041999999999999676,-0.00018800000000000067
-0.00026199999999999997,-0.0005359999999999999,-0.00027399999999999994
0.0009370000000000003,0.000529,-0.0004080000000000004
-0.0004709999999999992,-0.00036999999999999533,0.00010100000000000386
-0.0006430000000000003,-0.0003290000000000003,0.00031400000000000004
0.0010509999999999999,0.0005919999999999996,-0.0004590000000000002
0.0007520000000000027,-0.000899999999999998,-0.0016520000000000007
-0.001137,0.0003980000000000008,0.0015350000000000008
0.001125000000000001,0.0009680000000000036,-0.00015699999999999742
-0.0008619999999999999,-0.0010959999999999998,-0.00023399999999999983
-0.0012839999999999935,-0.0011000000000000038,0.00018399999999998973
-0.0005159999999999991,-0.0011339999999999996,-0.0006180000000000005
-0.0005710000000000021,-0.0008630000000000027,-0.0002920000000000006
0.0004199999999999898,0.000678999999999999,0.0002590000000000092
-0.0006679999999999993,0.0008130000000000004,0.0014809999999999997
-0.0009110000000000001,0.0007880000000000001,0.0016990000000000002
0.0003560000000000004,-0.0002889999999999993,-0.0006449999999999997
-0.00043400000000000383,-0.000676999999999997,-0.00024299999999999322
-0.0007670000000000038,-0.0009160000000000001,-0.00014899999999999636
-8.299999999999974e-05,-0.00033500000000000196,-0.0002520000000000022
-0.0004060000000000036,-0.0006320000000000076,-0.00022600000000000398
0.0013319999999999999,0.0010939999999999978,-0.0002380000000000021
-0.0006509999999999988,-0.0016730000000000009,-0.001022000000000002
-0.0012189999999999979,-0.0010529999999999984,0.00016599999999999948
-0.0007209999999999994,-0.001176,-0.00045500000000000054
0.0013009999999999966,0.0010909999999999948,-0.00021000000000000185
-0.0007180000000000034,-0.0016400000000000026,-0.0009219999999999992
-0.0007360000000000005,-0.001016000000000003,-0.00028000000000000247
-0.0011460000000000003,-0.0008190000000000003,0.00032700000000000003
-0.0012840000000000074,-0.001125000000000001,0.00015900000000000636
0.0003560000000000004,-0.0002889999999999993,-0.0006449999999999997
-0.0005789999999999962,-0.000898999999999997,-0.00032000000000000084
0.0012930000000000025,0.0010810000000000125,-0.00021199999999998997
-0.0008499999999999998,0.000845,0.001695
0.001244000000000002,0.0014829999999999982,0.00023899999999999616
-0.0011619999999999998,0.00033500000000000023,0.001497
0.0003980000000000025,0.001235,0.0008369999999999975
-0.001068,-3.4999999999999875e-05,0.001033
-0.0006390000000000007,-0.0008770000000000028,-0.0002380000000000021
6.600000000000009e-05,9.500000000000133e-05,2.9000000000001247e-05
0.000343000000000003,0.0010850000000000026,0.0007419999999999996
0.00034,0.0004539999999999961,0.00011399999999999605
0.00034900000000000035,0.0012139999999999998,0.0008649999999999994
-0.0011029999999999998,-7.399999999999985e-05,0.001029
-0.00032200000000000024,-0.0009490000000000002,-0.000627
-0.001118000000000001,-0.0015399999999999997,-0.00042199999999999876
-0.001144,-0.0008599999999999997,0.0002840000000000004
-0.00102,0.0005189999999999986,0.0015389999999999987
0.00031899999999999984,-0.0003820000000000004,-0.0007010000000000002
0.0004230000000000067,0.000800000000000009,0.00037700000000000233
-0.0010229999999999996,-0.0009530000000000025,6.999999999999715e-05
0.0005050000000000002,0.0009649999999999988,0.0004599999999999986
0.0009709999999999996,0.0010600000000000054,8.900000000000574e-05
0.0006859999999999991,0.0008900000000000019,0.0002040000000000028
0.0004060000000000001,0.00010399999999999993,-0.0003020000000000002
-0.0004950000000000024,9.399999999999686e-05,0.0005889999999999992
-0.00010000000000000286,0.0005999999999999964,0.0006999999999999992
0.00016100000000000142,0.0018170000000000061,0.0016560000000000047
0.0007969999999999991,0.0013699999999999962,0.0005729999999999971
0.0007820000000000014,0.0007530000000000002,-2.9000000000001247e-05
0.0004519999999999941,0.0004200000000000037,-3.199999999999037e-05
0.00044500000000000095,0.0006999999999999923,0.00025499999999999134
0.0003490000000000021,0.00033099999999999796,-1.8000000000004124e-05
-0.000876,-0.0016909999999999998,-0.0008149999999999998
-0.0011719999999999994,-0.0007100000000000023,0.00046199999999999714
-0.0008510000000000011,0.001167999999999999,0.002019
-0.0011110000000000009,-0.002045999999999999,-0.0009349999999999983
-0.0010930000000000037,-0.0007559999999999997,0.00033700000000000396
0.0010229999999999996,0.00042000000000000023,-0.0006029999999999994
-0.0011580000000000062,-0.0006300000000000056,0.0005280000000000007
-0.0009000000000000015,-0.0006829999999999996,0.00021700000000000191
0.000908,0.0004839999999999992,-0.00042400000000000077
-0.0009689999999999976,-0.0014279999999999987,-0.0004590000000000011
-0.0011179999999999999,0.0008080000000000001,0.001926
-0.0005660000000000001,-0.0013660000000000005,-0.0008000000000000004
-0.0011650000000000002,-0.0006260000000000003,0.000539
-0.0012800000000000034,-0.0011000000000000038,0.0001799999999999996
-0.0005699999999999998,-0.0012200000000000002,-0.0006500000000000004
-0.000902,-0.0007329999999999993,0.00016900000000000075
0.00019699999999999926,-0.0006650000000000007,-0.0008619999999999999
0.0010229999999999996,0.0011269999999999995,0.00010399999999999993
0.0008710000000000002,0.0004080000000000004,-0.00046299999999999987
-0.0011660000000000004,-0.0010739999999999986,9.20000000000018e-05
-0.0011859999999999996,-0.0018419999999999999,-0.0006560000000000003
-0.0009249999999999987,-0.0002939999999999991,0.0006309999999999996
0.0005279999999999998,-0.0006900000000000005,-0.0012180000000000003
-0.0011409999999999997,-0.0006829999999999996,0.0004580000000000001
0.00019199999999999946,0.0002669999999999999,7.500000000000041e-05
6.700000000000109e-05,-5.999999999999062e-06,-7.300000000000015e-05
-0.0009729999999999999,-0.0012429999999999993,-0.0002699999999999994
0.00021700000000000018,3.600000000000001e-05,-0.00018100000000000017
-0.0010529999999999984,-0.0018949999999999974,-0.000841999999999999
2.199999999999945e-05,-0.000511000000000001,-0.0005330000000000005
-0.0007190000000000044,-0.001462000000000005,-0.0007430000000000006
-0.0011490000000000007,-0.0009010000000000008,0.00024799999999999996
-0.0005509999999999994,-0.0010700000000000015,-0.0005190000000000021
-0.0002689999999999984,0.00013799999999999923,0.00040699999999999764
-0.0009310000000000013,-4.799999999999943e-05,0.0008830000000000018
-0.000895,-0.0002249999999999995,0.0006700000000000005
-0.0005460000000000048,0.0008629999999999957,0.0014090000000000005
0.0012169999999999993,0.0009179999999999987,-0.00029900000000000065
0.0011399999999999987,0.00045500000000000054,-0.0006849999999999981
0.0012139999999999998,0.000335999999999996,-0.0008780000000000038
0.0008499999999999966,0.00020299999999999485,-0.0006470000000000017
0.0003470000000000001,5.000000000000143e-05,-0.00029699999999999865
1.000000000001e-06,-0.0003259999999999999,-0.0003270000000000009
0.0011419999999999902,0.0007100000000000023,-0.00043199999999998795
0.0007320000000000035,-0.0003459999999999991,-0.0010780000000000026
-1.000000000001e-06,0.0008689999999999982,0.0008699999999999992
-0.0008380000000000019,-0.0016059999999999998,-0.0007679999999999979
0.00018699999999999967,-0.00032000000000000084,-0.0005070000000000005
0.0007170000000000006,-0.00021000000000000012,-0.0009270000000000007
0.000562,-0.0003199999999999939,-0.0008819999999999939
0.0012649999999999953,0.001460999999999997,0.00019600000000000173
0.001184000000000001,-3.999999999999837e-05,-0.0012239999999999994
-0.0006149999999999992,-0.0009479999999999992,-0.00033299999999999996
0.001228,0.00043199999999999836,-0.0007960000000000016
-0.0007209999999999994,-0.001176,-0.00045500000000000054
0.0009010000000000008,0.0008249999999999993,-7.600000000000141e-05
-0.001013,-0.0009899999999999978,2.3000000000002185e-05
-0.0005780000000000021,-0.0009600000000000025,-0.0003820000000000004
-0.0007230000000000014,-0.0008219999999999963,-9.899999999999493e-05
-0.0009600000000000025,-0.0006990000000000052,0.00026099999999999735
-0.0011460000000000012,-0.0014209999999999987,-0.00027499999999999747
-0.0009069999999999981,-0.0015370000000000036,-0.0006300000000000056
-0.0002489999999999992,-0.0004890000000000033,-0.0002400000000000041
0.0003769999999999954,-0.0002970000000000056,-0.000674000000000001
-0.0008370000000000044,-0.0013099999999999987,-0.00047299999999999426
-0.0004330000000000011,-0.0005420000000000008,-0.00010899999999999972
0.001235,0.0010550000000000004,-0.0001799999999999996
0.0010839999999999982,-0.00010900000000000146,-0.0011929999999999996
1.000000000001e-06,-0.0003259999999999999,-0.0003270000000000009
0.0005900000000000002,-0.0009600000000000025,-0.0015500000000000028
0.0004860000000000003,-0.001006,-0.0014920000000000003
0.0010410000000000003,0.0007560000000000006,-0.00028499999999999966
-0.000844000000000001,-0.0005590000000000005,0.00028500000000000053
-0.0008099999999999982,-0.001805000000000001,-0.0009950000000000028
-0.0006300000000000056,-0.001348000000000002,-0.0007179999999999964
-0.0008009999999999996,-0.00010399999999999993,0.0006969999999999997
0.0009429999999999994,0.0006309999999999996,-0.0003119999999999998
0.0004230000000000015,0.0006589999999999999,0.00023599999999999836
-0.0004830000000000112,-0.0005999999999999894,-0.00011699999999997823
-0.0013779999999999903,-0.0012699999999999934,0.00010799999999999699
-0.0004499999999999782,-0.0005989999999999884,-0.00014900000000001024
-0.0013050000000000006,-0.0011599999999999944,0.00014500000000000624
-0.0005059999999999509,-0.0006099999999999994,-0.0001040000000000485
-0.00048399999999998444,-0.0005999999999999894,-0.00011600000000000499
-0.0004939999999999944,-0.0006059999999999954,-0.00011200000000000099
0.0009489999999999985,0.00016999999999999654,-0.0007790000000000019
