SNID,zcmb,redshift_diff,radial_distance_m,angular_velocity
020132,0.146732,0.00013199999999999323,1.9214877257735224e+25,2.0594773479527407e-24
020176,0.26051,-0.00010999999999999899,3.4359477902415126e+25,-9.597692512575031e-25
030006,0.502757,-9.300000000000974e-05,6.634022271927843e+25,-4.202683899929206e-25
030066,0.225516,9.599999999995723e-05,2.9615226915120105e+25,9.71799947725319e-25
040111,0.369692,7.20000000000165e-05,4.864509159953464e+25,4.4372528175507505e-25
040137,0.447562,-8.799999999992147e-05,5.907187162453677e+25,-4.46604036378936e-25
040150,0.381739,-0.00011100000000002774,5.034985031084677e+25,-6.609148315747728e-25
040166,0.44004,-9.00000000000345e-05,5.8080732838890175e+25,-4.645485671617416e-25
040201,0.279874,-7.599999999996498e-05,3.687036282605315e+25,-6.179550474043566e-25
040301,0.373118,-9.199999999998099e-05,4.923977487092259e+25,-5.601346920918106e-25
040780,0.230663,-0.00015699999999996272,3.0474213862680485e+25,-1.5444997570102638e-24
040782,0.337391,-0.00011899999999998023,4.457481498647931e+25,-8.003466197855294e-25
050003,0.426894,-0.00010599999999999499,5.6402404495195285e+25,-5.634157059865337e-25
050005,0.528506,-7.40000000000185e-05,6.9762955325711325e+25,-3.1800031676452407e-25
050044,0.270493,-0.00011700000000003374,3.568099628327724e+25,-9.830363846216143e-25
050088,0.242465,-8.499999999994623e-05,3.192788408162882e+25,-7.981223830816377e-25
050201,0.550112,-9.799999999993148e-05,7.268351094741661e+25,-4.0421356234750926e-25
050203,0.576092,-9.799999999993148e-05,7.611945873765811e+25,-3.8596781126932314e-25
050221,0.530595,-7.499999999993623e-05,7.004047418569236e+25,-3.210205900429773e-25
050251,0.387719,-9.100000000000774e-05,5.116919170698128e+25,-5.3315506397339115e-25
050291,0.325348,-0.00013199999999996548,4.298899292944476e+25,-9.205287623494176e-25
050293,0.360051,-0.00011899999999998023,4.757466171103632e+25,-7.49880319037942e-25
050296,0.350864,-0.000126000000000015,4.635886480064317e+25,-8.148139491862714e-25
050301,0.347043,-0.00012699999999998823,4.585668781591556e+25,-8.302745788975668e-25
050303,0.32829,-0.00012999999999996348,4.337223325989478e+25,-8.985707354854245e-25
050577,0.46101,-6.0000000000004494e-05,6.078984551965752e+25,-2.9589723951814846e-25
050580,0.450598,-8.20000000000265e-05,5.94683271387954e+25,-4.133794027639752e-25
050596,0.379972,-5.8000000000002494e-05,5.0085546634674355e+25,-3.471652748612115e-25
050601,0.350938,-7.199999999996098e-05,4.625314333017419e+25,-4.666722177540492e-25
050607,0.439261,-8.900000000000574e-05,5.79750113684212e+25,-4.602246404480234e-25
070242,0.06416,-0.00038000000000000533,8.589869475603781e+24,-1.3262266017376716e-23
070955,0.349199,-0.00012100000000003774,4.6134206675896615e+25,-7.86290477971166e-25
080308,0.338074,-0.000126000000000015,4.466732127313966e+25,-8.45670808800426e-25
080646,0.318125,-9.500000000001174e-05,4.2248942636161974e+25,-6.741064209646398e-25
080723,0.430127,-7.300000000004525e-05,5.699708776658324e+25,-3.8396434434750905e-25
080735,0.633056,-6.4000000000064e-05,8.391641718474462e+25,-2.286408065990118e-25
090034,0.028128,-0.000622000000000001,3.6341755473708297e+24,-5.131037464904633e-23
090037,0.145386,-0.00016400000000002524,1.9122370971074874e+25,-2.571122753887455e-24
090201,0.508165,-8.499999999989072e-05,6.739743742396813e+25,-3.780909171615642e-25
090275,0.139584,3.400000000000625e-05,1.8501257332069683e+25,5.509324792933744e-25
091869,0.288432,-0.00010799999999999699,3.832403304500148e+25,-8.448376355896612e-25
100020,0.247757,-0.00011300000000000199,3.2641504007294366e+25,-1.0378366066229741e-24
100090,0.172823,-0.00014700000000000824,2.2743331334637084e+25,-1.937688488884062e-24
100101,0.429674,-8.599999999997499e-05,5.666670817136771e+25,-4.549788088982303e-25
100163,0.317734,-8.599999999997499e-05,4.213000598188439e+25,-6.119664782169422e-25
100206,0.216526,2.5999999999998247e-05,2.8676948864708006e+25,2.7180729528698557e-25
100213,0.275106,1.6000000000016e-05,3.642104657656003e+25,1.3170075488967027e-25
100358,0.36613,-9.999999999998899e-05,4.8605446048108775e+25,-6.1678779308647415e-25
100405,0.102984,4.400000000000237e-05,1.3664500058114322e+25,9.65338511903159e-25
110024,0.509159,-8.099999999999774e-05,6.752958926205433e+25,-3.5959331847505156e-25
110030,0.177359,-0.00016099999999999448,2.36287486498147e+25,-2.0427059618485913e-24
110031,0.290422,-0.00011800000000000699,3.85883367211739e+25,-9.167409909272174e-25
110033,0.204708,-0.00012200000000001099,2.7183633094333807e+25,-1.3454669487731929e-24
110034,0.234925,-0.00011500000000003174,3.1240694523580514e+25,-1.1035648597372534e-24
110036,0.201565,-0.000125000000000014,2.6826823131501037e+25,-1.3968876249831007e-24
110425,0.380833,-9.700000000001374e-05,5.0217698472760556e+25,-5.79076088916696e-25
110426,0.540892,-7.799999999991147e-05,7.136199256655448e+25,-3.27678794873405e-25
110430,0.420852,-8.799999999997699e-05,5.5503771996209035e+25,-4.753142958607389e-25
110431,0.34281,-9.999999999998899e-05,4.51959286254845e+25,-6.633173985298398e-25
110460,0.199556,2.5999999999998247e-05,2.64303676172424e+25,2.9491091538637932e-25
110478,0.264624,2.4000000000024002e-05,3.5033452276654803e+25,2.0537567737227345e-25
110484,0.51087,-7.999999999996898e-05,6.739743742396813e+25,-3.5585027497590936e-25
110536,0.234746,2.5999999999998247e-05,3.108211231787706e+25,2.507745879135879e-25
110542,0.426942,-8.80000000000325e-05,5.630989820853493e+25,-4.685097494992638e-25
110567,0.214416,1.599999999996049e-05,2.839943000472696e+25,1.6890054931348161e-25
110716,0.315774,-0.00010599999999999499,4.162782899715678e+25,-7.63383566079532e-25
110719,0.427844,-8.599999999997499e-05,5.642883486281252e+25,-4.568967523549443e-25
110721,0.578234,-7.599999999996498e-05,7.62912561271702e+25,-2.9864794426782516e-25
110734,0.402117,-9.300000000000974e-05,5.3032532623996875e+25,-5.257282127496789e-25
120044,0.481707,6.699999999998374e-05,6.3432882281381754e+25,3.166511431231403e-25
120085,0.322136,7.599999999996498e-05,4.236787929043957e+25,5.377712358883827e-25
120086,0.39262,7.00000000000145e-05,5.16713686917089e+25,4.0613346600535547e-25
120094,0.451687,6.699999999998374e-05,5.94683271387954e+25,3.3776121933134964e-25
120143,0.173596,-0.00018399999999998973,2.2862267988914674e+25,-2.412788280617805e-24
120225,0.107283,0.00015300000000000036,1.4008094837138472e+25,3.27441001844116e-24
120243,0.338929,-9.100000000000774e-05,4.4931624949312085e+25,-6.071695316779324e-25
120336,0.161341,0.00012100000000000999,2.114429409379392e+25,1.715587536622945e-24
120369,0.330549,7.899999999999574e-05,4.347795473036375e+25,5.447267317167239e-25
120400,0.351559,6.899999999998574e-05,4.625314333017419e+25,4.472275420144472e-25
120444,0.299472,2.2000000000022002e-05,3.96455514258636e+25,1.6636000355146852e-25
120585,0.248989,-0.0001010000000000455,3.3037959521553e+25,-9.164923832012227e-25
120586,0.229505,2.4999999999997247e-05,3.039492275982876e+25,2.4658103293174477e-25
130451,0.224762,3.199999999997649e-05,2.9760593937014942e+25,3.223510483794864e-25
130514,0.105644,-0.00021599999999999397,1.3875942999052259e+25,-4.666722177542891e-24
130755,0.292905,-7.499999999999174e-05,3.85883367211739e+25,-5.826743586400818e-25
130862,0.332902,-7.80000000000225e-05,4.387441024462239e+25,-5.329715338309957e-25
130943,0.291676,-0.00013399999999996748,3.853547598593942e+25,-1.042472899170832e-24
130945,0.266736,-0.000144000000000033,3.524489521759274e+25,-1.2248614639223333e-24
140152,0.208636,-0.00015400000000001524,2.7487582321932095e+25,-1.6795961897008127e-24
150254,0.275083,-7.699999999999374e-05,3.623603400323933e+25,-6.370459654589827e-25
150455,0.063144,-0.00021599999999999397,8.338780983239978e+24,-7.765544035530958e-24
150457,0.303394,-0.000126000000000015,4.000236138869637e+25,-9.442904967774827e-25
150509,0.292801,-0.00012900000000004574,3.868084300783426e+25,-9.998031085873953e-25
150522,0.230638,9.800000000001474e-05,3.0289201289359787e+25,9.699714628766102e-25
151034,0.132685,-0.000125000000000014,1.7430827443571364e+25,-2.1498725388291846e-24
151425,0.327264,-0.000126000000000015,4.324008142180856e+25,-8.735841484552079e-25
160039,0.27085,-8.00000000000245e-05,3.568099628327724e+25,-6.721616305105174e-25
160066,0.531052,-5.8000000000002494e-05,7.004047418569236e+25,-2.4825592296679087e-25
160070,0.358975,-0.00011500000000003174,4.742929468914148e+25,-7.268953269486952e-25
160126,0.360228,-0.00011200000000000099,4.7508585791993216e+25,-7.067513110789987e-25
160197,0.353608,-0.00011200000000000099,4.671567476347594e+25,-7.187470900506366e-25
160198,0.348986,-0.00011400000000000299,4.610777630827937e+25,-7.412272494664637e-25
160200,0.423495,-0.00010499999999996623,5.595308824570216e+25,-5.625821393765118e-25
160214,0.63061,-7.999999999996898e-05,8.325565799431357e+25,-2.8806927021859328e-25
160287,0.509815,-7.499999999993623e-05,6.729171595349916e+25,-3.3413376418456e-25
170078,0.320887,-7.300000000004525e-05,4.228858818758784e+25,-5.175119428658772e-25
170428,0.300072,-0.000128000000000017,3.96455514258636e+25,-9.679127479349772e-25
170532,0.107254,-0.00026600000000000235,1.4166677042841928e+25,-5.629040147300723e-24
180166,0.147567,-0.00021299999999999097,1.9492396117716267e+25,-3.2759335059869818e-24
180313,0.510059,-0.00010099999999990672,6.739743742396813e+25,-4.492609721568448e-25
180561,0.228531,-0.00011899999999998023,3.039492275982876e+25,-1.1737257167550394e-24
190209,0.366478,-8.20000000000265e-05,4.864509159953464e+25,-5.053537931099941e-25
190230,0.138644,-0.00015600000000001724,1.8501257332069683e+25,-2.5278078461694152e-24
190237,0.229362,-0.00015799999999996373,3.030241647316841e+25,-1.5631495397712228e-24
190260,0.143442,-0.00014800000000000924,1.9135586154883498e+25,-2.3186791052480776e-24
190340,0.138244,-0.00015599999999998948,1.8448396596835195e+25,-2.535050848593519e-24
200132,0.208562,-0.00011800000000000699,2.7751885998104518e+25,-1.2747065207178451e-24
300179,0.178957,-0.00015299999999998648,2.3840191590752648e+25,-1.923988148307824e-24
310025,0.156668,-0.00013199999999999323,2.082712968238701e+25,-1.9000508019817798e-24
310039,0.171559,-0.00014100000000000223,2.279619206987157e+25,-1.8542893676469543e-24
310042,0.238492,-0.00011799999999997923,3.1716441140690877e+25,-1.115368205627852e-24
310051,0.270453,-0.00011699999999997823,3.5945299959449668e+25,-9.758081759106982e-25
310073,0.149575,4.500000000001725e-05,1.98227757129318e+25,6.805636508919515e-25
310090,0.346855,-0.00010499999999996623,4.605491557304487e+25,-6.834929062037737e-25
310091,0.507162,-8.799999999997699e-05,6.72652855858819e+25,-3.922043305727119e-25
310146,0.479427,1.7000000000044757e-05,6.3432882281381754e+25,8.034431989714721e-26
310161,0.252474,-0.000126000000000015,3.3566566873897846e+25,-1.1253414699785198e-24
310188,0.318927,-8.299999999999974e-05,4.228858818758784e+25,-5.88403989833439e-25
310238,0.283954,-9.60000000000405e-05,3.766327385457042e+25,-7.6414164310678185e-25
310260,0.518789,-6.100000000008876e-05,6.871895580483025e+25,-2.6611783784906106e-25
310574,0.23649,-0.00012999999999999123,3.1452137464518455e+25,-1.2391214932200811e-24
320099,0.379891,-7.899999999999574e-05,5.034985031084677e+25,-4.703808260755963e-25
320258,0.3409,-8.00000000000245e-05,4.51959286254845e+25,-5.306539188240927e-25
320469,0.370868,-8.199999999997098e-05,4.916048376807086e+25,-5.000557291496315e-25
330022,0.263865,-0.00010499999999996623,3.500702190903756e+25,-8.991969717327862e-25
330023,0.180642,-0.00013799999999999923,2.3998773796456103e+25,-1.7238947104084573e-24
330083,0.223729,-0.00013099999999999223,2.9469859893225277e+25,-1.3326433223737843e-24
330089,0.348724,-8.60000000000305e-05,4.622671296255695e+25,-5.5773274229756185e-25
330106,0.530911,-7.899999999994023e-05,7.004047418569236e+25,-3.3814168817863443e-25
330107,0.230752,-0.00011799999999997923,3.039492275982876e+25,-1.1638624754377585e-24
330112,0.20895,-0.00010999999999999899,2.77386708142959e+25,-1.1888518595852829e-24
330128,0.320954,-8.599999999997499e-05,4.255289186376026e+25,-6.058848237750348e-25
330143,0.186648,-0.00015199999999998548,2.4857760744016475e+25,-1.833168083209766e-24
330146,0.135097,-0.00016299999999999648,1.7972649979724834e+25,-2.7189185072388026e-24
340169,0.391058,-9.199999999998099e-05,5.156564722123992e+25,-5.3486977517531685e-25
340211,0.291738,-9.199999999998099e-05,3.869405819164288e+25,-7.127943520266687e-25
340218,0.162446,-0.00014400000000000523,2.159361034328704e+25,-1.9992077871972053e-24
340222,0.254595,-0.00010499999999996623,3.3778009814835783e+25,-9.319142324413737e-25
340229,0.141076,-0.00015399999999998748,1.8765561008242103e+25,-2.4602535736458177e-24
340232,0.15156,4.000000000001225e-05,2.008707938910422e+25,5.969856586771044e-25
340242,0.452474,1.4000000000014001e-05,5.9864782653054035e+25,7.01095740433642e-26
340272,0.195546,-0.00011400000000000299,2.5967836183940658e+25,-1.316102734548851e-24
340276,0.439473,2.2999999999939735e-05,5.8146808757933275e+25,1.1858306038233235e-25
340316,0.149068,-0.00015199999999998548,1.98227757129318e+25,-2.2987927763450463e-24
340334,0.306684,-0.000126000000000015,4.043846245438088e+25,-9.341069718122352e-25
350027,0.305683,-0.00012700000000004374,4.030631061629466e+25,-9.446074717297758e-25
350047,0.233637,-0.00014300000000000423,3.0791378274087397e+25,-1.3922832915238143e-24
350050,0.404724,-0.0001060000000000505,5.338934258682966e+25,-5.952124339484616e-25
350078,0.300781,-0.00010899999999997023,3.96455514258636e+25,-8.242381994130446e-25
350080,0.285768,-0.0001120000000000565,3.766327385457042e+25,-8.914985836246525e-25
350083,0.367804,-9.599999999998499e-05,4.8499724577639804e+25,-5.934069980526074e-25
350180,0.289517,2.6999999999943736e-05,3.832403304500148e+25,2.1120940889698105e-25
350192,0.301497,7.700000000004925e-05,3.96455514258636e+25,5.822600124299299e-25
350233,0.169345,0.00010499999999999399,2.220150879848362e+25,1.417840939357607e-24
350235,0.263844,-8.599999999997499e-05,3.4755933416673757e+25,-7.418057538234266e-25
350316,0.079656,-0.00025399999999999034,1.0439995208810748e+25,-7.293804528543578e-24
350374,0.500901,-7.899999999994023e-05,6.6075919043106e+25,-3.5843018946935246e-25
350548,0.180671,-0.000149000000000038,2.378733085551816e+25,-1.877851555238662e-24
350606,0.344502,2.199999999996649e-05,4.559238413974314e+25,1.4466087265308586e-25
350607,0.549386,1.6000000000016e-05,7.268351094741661e+25,6.599405099562386e-26
350630,0.305252,-0.00012799999999996148,4.025344988106017e+25,-9.532955495087566e-25
350733,0.431671,7.100000000004325e-05,5.682529037707116e+25,3.745737923514687e-25
360112,0.180712,-0.00014799999999998148,2.378733085551816e+25,-1.8652485246658815e-24
360139,0.385936,-6.40000000000085e-05,5.087845766319162e+25,-3.7710886283180932e-25
360140,0.230828,-9.199999999998099e-05,3.039492275982876e+25,-9.074182011887331e-25
360145,0.198599,-0.00017100000000000448,2.616606394106998e+25,-1.9591983889306755e-24
370066,0.090662,-0.0002279999999999921,1.189366542775908e+25,-5.746981940862966e-24
370098,0.221414,9.40000000000385e-05,2.9073404378966637e+25,9.692876239976532e-25
370189,0.130564,-0.00022599999999997622,1.7179738951207563e+25,-3.9437791051668165e-24
370308,0.200735,-0.00013499999999999623,2.64303676172424e+25,-1.5312682145062608e-24
370329,0.477927,6.699999999998374e-05,6.293070529665416e+25,3.191779687087512e-25
370333,0.075574,-0.0003060000000000007,9.9113878564659e+24,-9.255665652127013e-24
370344,0.331546,7.60000000000205e-05,4.361010656844996e+25,5.22452903714974e-25
370367,0.471698,5.8000000000002494e-05,6.211136390051964e+25,2.7994816845191313e-25
370369,0.191391,0.00011099999999999999,2.5108849236380278e+25,1.3253081622627658e-24
370394,0.330797,-0.00010300000000001974,4.361010656844996e+25,-7.080611721399753e-25
370428,0.177802,-0.00010800000000002474,2.3390875341259522e+25,-1.3841972560512133e-24
370498,0.260864,-8.60000000000305e-05,3.4359477902415126e+25,-7.503650509834119e-25
370563,0.185378,0.00010799999999999699,2.4315938207863007e+25,1.3315375778315314e-24
370566,0.071344,-0.00032599999999999296,9.356350136503809e+24,-1.0445562626680148e-23
370589,0.3065,7.00000000000145e-05,4.030631061629466e+25,5.206497875675214e-25
370595,0.181376,0.00011600000000000499,2.378733085551816e+25,1.461951546359991e-24
380040,0.671942,5.2000000000052005e-05,8.854173151776205e+25,1.7606621814130993e-25
380046,0.099766,0.00015599999999998948,1.3016956051491883e+25,3.592823334656398e-24
380199,0.460553,-8.700000000000374e-05,6.078984551965752e+25,-4.290509973013016e-25
380279,0.349458,6.80000000000125e-05,4.597562447019315e+25,4.4340642196649865e-25
380318,0.338249,6.900000000004125e-05,4.449552388362758e+25,4.648934948178865e-25
380378,0.271294,-0.00011600000000000499,3.5786717753746207e+25,-9.717550898995508e-25
390259,0.122079,-0.0002309999999999951,1.6122524246517863e+25,-4.295360747431071e-24
390264,0.292075,-0.00013500000000005175,3.85883367211739e+25,-1.0488138455526648e-24
390314,0.139758,-0.00013199999999999323,1.8369105493983467e+25,-2.154302204261356e-24
390449,0.250076,-0.00014399999999997748,3.3037959521553e+25,-1.3066822097118413e-24
390471,0.370528,-9.199999999998099e-05,4.889618009189844e+25,-5.6407077371191515e-25
390627,0.160453,-0.00015699999999999048,2.114429409379392e+25,-2.2260102747914364e-24
420087,0.248476,-0.00012399999999998523,3.3037959521553e+25,-1.1251985694741275e-24
420136,0.285478,-0.00010199999999999099,3.792757753074284e+25,-8.062426526242311e-25
420159,0.180594,-0.00013599999999999723,2.4051634531690584e+25,-1.6951768593638836e-24
420196,0.298417,-0.00011300000000002974,3.96455514258636e+25,-8.544854727864587e-25
420258,0.274441,-0.00011900000000003574,3.6473907311794517e+25,-9.78104763962989e-25
420352,0.388865,-8.500000000000174e-05,5.153921685362268e+25,-4.944265839811527e-25
420407,0.24512,-0.00010999999999997123,3.258864327205988e+25,-1.0119221627205512e-24
420414,0.29246,-9.999999999998899e-05,3.8852640397346325e+25,-7.716141166571605e-25
420417,0.361385,-8.500000000000174e-05,4.797111722529495e+25,-5.3120211502107325e-25
430003,0.328426,-8.40000000000285e-05,4.361010656844996e+25,-5.774479462113272e-25
430004,0.231496,-0.00012399999999998523,3.0791378274087397e+25,-1.2072946024400511e-24
440005,0.305507,2.6999999999999247e-05,4.043846245438088e+25,2.0016577967402104e-25
440008,0.146561,4.099999999998549e-05,1.9426320198673163e+25,6.327235756587174e-25
440039,0.248475,-0.00012499999999998623,3.3037959521553e+25,-1.1342727514860259e-24
440042,0.159063,-0.00014699999999998048,2.114429409379392e+25,-2.0842261808555253e-24
440050,0.285467,-0.00010299999999996423,3.792757753074284e+25,-8.1414699235563055e-25
440162,0.419273,-8.700000000000374e-05,5.563592383429525e+25,-4.687968141534412e-25
440185,0.349518,2.799999999997249e-05,4.625314333017419e+25,1.8148364023760587e-25
440236,0.428878,-7.20000000000165e-05,5.682529037707116e+25,-3.798494795675422e-25
440264,0.298446,-9.40000000000385e-05,3.96455514258636e+25,-7.108109242649457e-25
440285,0.179068,-0.00012199999999998323,2.378733085551816e+25,-1.5375697297921268e-24
440509,0.318922,-8.80000000000325e-05,4.228858818758784e+25,-6.238500133176134e-25
440643,0.189547,2.6999999999999247e-05,2.5108849236380278e+25,3.2237225568552867e-25
450020,0.063706,-0.0003540000000000071,8.589869475603781e+24,-1.2354847816187858e-23
450082,0.248477,-0.000133000000000022,3.3037959521553e+25,-1.2068662075814641e-24
450175,0.519426,1.6000000000016e-05,6.871895580483025e+25,6.980140009152523e-26
450339,0.40927,-7.999999999996898e-05,5.4235114350581405e+25,-4.422115990197704e-25
460003,0.15067,-0.00017000000000000348,1.98227757129318e+25,-2.5710182367019947e-24
460004,0.209026,-0.00011400000000000299,2.7751885998104518e+25,-1.2314961301849962e-24
460037,0.302536,2.6000000000026002e-05,4.004200694012223e+25,1.9466067022224039e-25
460064,0.241531,2.0999999999993246e-05,3.1980744816863304e+25,1.968572543900951e-25
460105,0.210708,-0.00013199999999999323,2.7751885998104518e+25,-1.4259428875825166e-24
470001,0.093704,4.400000000000237e-05,1.2435487963912551e+25,1.0607439121231311e-24
470008,0.239535,3.499999999997949e-05,3.1716441140690877e+25,3.308295525166002e-25
470015,0.337519,2.9000000000001247e-05,4.466732127313966e+25,1.946385194857976e-25
470041,0.33179,-0.0001000000000000445,4.374225840653618e+25,-6.853611791460154e-25
470043,0.070612,-0.00028800000000001047,9.250628666034841e+24,-9.333444355086379e-24
470047,0.080614,-0.00026599999999998847,1.057214704689696e+25,-7.542913797382577e-24
470110,0.345468,1.8000000000018e-05,4.572453597782935e+25,1.180168180738216e-25
470232,0.200685,-0.00014500000000000624,2.64303676172424e+25,-1.6446954896549895e-24
470240,0.430818,-9.20000000000365e-05,5.682529037707116e+25,-4.853632238919409e-25
470244,0.360814,-9.599999999998499e-05,4.757466171103632e+25,-6.049454674591859e-25
480059,0.177799,-0.00011099999999999999,2.3390875341259522e+25,-1.4226471798300876e-24
480064,0.242713,-0.00012699999999998823,3.1980744816863304e+25,-1.1905176813118e-24
480162,0.041205,5.4999999999999494e-05,5.28607352344848e+24,3.119250066586886e-24
480184,0.330796,-9.40000000000385e-05,4.361010656844996e+25,-6.461917493317688e-25
480464,0.221409,8.90000000000335e-05,2.9073404378966637e+25,9.17729771657322e-25
490008,0.120671,-0.00018899999999999473,1.5858220570345439e+25,-3.572959167181276e-24
490037,0.423555,7.499999999999174e-05,5.575486048857284e+25,4.032730806421045e-25
490521,0.341547,7.699999999999374e-05,4.4931624949312085e+25,5.137588344966266e-25
490563,0.048711,-0.00037900000000000433,6.343288228138176e+24,-1.7912057200552336e-23
500004,0.250522,-0.00010799999999999699,3.3037959521553e+25,-9.800116572840071e-25
500057,0.380517,-9.300000000000974e-05,5.0217698472760556e+25,-5.551966625695952e-25
500065,0.285481,-0.00010900000000002574,3.766327385457042e+25,-8.676191572773309e-25
500100,0.31077,-0.00010999999999999899,4.096706980672572e+25,-8.049677591191963e-25
500301,0.325504,-9.599999999998499e-05,4.29493473780189e+25,-6.700934408778674e-25
500504,0.199477,-0.000133000000000022,2.629821577915619e+25,-1.5161635773636484e-24
500511,0.334905,-7.499999999999174e-05,4.4138713920794805e+25,-5.094039303080954e-25
510082,0.08025,0.00018999999999999573,1.0439995208810748e+25,5.455995513477565e-24
510113,0.290898,-7.20000000000165e-05,3.832403304500148e+25,-5.632250903932522e-25
510251,0.240043,-0.00015699999999999048,3.1716441140690877e+25,-1.4840068498609575e-24
510266,0.440586,-8.40000000000285e-05,5.8146808757933275e+25,-4.330859596584955e-25
510457,0.502996,-6.399999999995298e-05,6.634022271927843e+25,-2.892169565540252e-25
510550,0.241062,-0.00015800000000001924,3.184859297877709e+25,-1.487262196969574e-24
510578,0.370116,-0.00011400000000000299,4.889618009189844e+25,-6.989572630779708e-25
510597,0.460979,-6.099999999997774e-05,6.078984551965752e+25,-3.00828860176652e-25
510638,0.270057,-0.00014300000000000423,3.568099628327724e+25,-1.2014889145372176e-24
520007,0.260673,-0.00013699999999999823,3.4359477902415126e+25,-1.1953489765661588e-24
520008,0.258662,-0.00013799999999997148,3.4095174226242695e+25,-1.2134080597291198e-24
520016,0.450996,-6.40000000000085e-05,5.94683271387954e+25,-3.2263758264499243e-25
520019,0.263093,-0.00013699999999994272,3.4755933416673757e+25,-1.1817138171371689e-24
520022,0.119409,-0.00020099999999999285,1.5726068732259227e+25,-3.8317449251883735e-24
520023,0.268037,-0.00014299999999994872,3.541669260710482e+25,-1.2104552497198612e-24
520041,0.545395,-5.500000000002725e-05,7.19302454703252e+25,-2.29230208825167e-25
520062,0.308054,-0.000126000000000015,4.070276613055329e+25,-9.280413421251429e-25
520071,0.411519,-9.099999999995223e-05,5.431440545343313e+25,-5.022813644047959e-25
520077,0.250041,-0.00014900000000001024,3.3037959521553e+25,-1.3520531197715847e-24
520107,0.52003,-6.0000000000060005e-05,6.8586803966744025e+25,-2.6225959571960353e-25
520188,0.280489,-0.00011100000000002774,3.7002514664139365e+25,-8.993162529642443e-25
530037,0.268497,-9.300000000000974e-05,3.568099628327724e+25,-7.813878954683191e-25
530112,0.314436,-9.399999999998299e-05,4.175998083524299e+25,-6.748204977194866e-25
530175,0.148601,-0.00016900000000000248,1.98227757129318e+25,-2.5558946000154978e-24
530219,0.328377,-0.00010300000000001974,4.361010656844996e+25,-7.080611721399753e-25
530240,0.117033,-0.00020699999999999885,1.5646777629407502e+25,-3.9661226276627015e-24
530249,0.278436,-0.00012399999999995748,3.7002514664139365e+25,-1.004641579887389e-24
530251,0.411313,-8.700000000000374e-05,5.4578709129605555e+25,-4.778776241128299e-25
540163,0.329429,-9.099999999995223e-05,4.367618248749307e+25,-6.246222111055101e-25
550005,0.073572,5.1999999999996493e-05,9.779236018379688e+24,1.594113056142591e-24
550041,0.258466,-0.000124000000000013,3.4359477902415126e+25,-1.0819217014176724e-24
550059,0.318392,-0.00010799999999999699,4.228858818758784e+25,-7.656341072531306e-25
550096,0.224513,2.2999999999995246e-05,2.97341635693977e+25,2.318957625260096e-25
550137,0.419306,-8.399999999997299e-05,5.563592383429525e+25,-4.526314067686747e-25
550154,0.210032,-0.00011800000000000699,2.788403783619073e+25,-1.2686652575864807e-24
550155,0.513782,-6.8000000000068e-05,6.805819661439919e+25,-2.995361052471277e-25
550197,0.247513,-0.00011699999999995048,3.290580768346679e+25,-1.0659430676612329e-24
550202,0.420267,-9.300000000000974e-05,5.576807567238146e+25,-4.999401226930004e-25
550218,0.387354,-8.60000000000305e-05,5.140706501553647e+25,-5.015293399889129e-25
560027,0.438835,-7.500000000004725e-05,5.8146808757933275e+25,-3.8668389255234057e-25
560033,0.078687,-0.00026299999999999935,1.057214704689696e+25,-7.457843341021425e-24
560054,0.479797,-8.300000000005525e-05,6.364432522231969e+25,-3.909661062018821e-25
560087,0.306411,-0.00010900000000002574,4.070276613055329e+25,-8.028294150131146e-25
560116,0.075151,-0.00021900000000001085,1.004353969455211e+25,-6.536992962512616e-24
560121,0.364912,-7.799999999996698e-05,4.8367572739553595e+25,-4.834605170266793e-25
560150,0.19957,-0.00012999999999999123,2.656251945532861e+25,-1.46721848450935e-24
560152,0.248506,-0.00011399999999997523,3.3037959521553e+25,-1.0344567493551449e-24
570022,0.30141,-0.00010999999999999899,4.004200694012223e+25,-8.235643740163396e-25
570025,0.298447,-0.00010299999999996423,3.96455514258636e+25,-7.788672893535532e-25
570056,0.289981,-9.900000000001574e-05,3.8456184883087686e+25,-7.717732123515245e-25
570062,0.123628,-0.00020199999999999385,1.65189797607765e+25,-3.665969532803128e-24
580104,0.322144,-8.600000000008601e-05,4.271147406946372e+25,-6.036352514103127e-25
580235,0.331543,7.299999999998974e-05,4.361010656844996e+25,5.018297627786508e-25
580270,0.295758,-0.00011200000000000099,3.8984792235432534e+25,-8.612782926538985e-25
580275,0.382502,2.2000000000022002e-05,5.06141539870192e+25,1.3030809677660718e-25
580276,0.338506,2.599999999997049e-05,4.479947311122587e+25,1.7398874064074602e-25
580300,0.240724,-0.000126000000000015,3.1716441140690877e+25,-1.1909863890606003e-24
580312,0.40286,-8.00000000000245e-05,5.338934258682966e+25,-4.492169312817814e-25
580327,0.398863,-7.699999999999374e-05,5.28607352344848e+25,-4.366950093221326e-25
590002,0.201393,0.00011300000000000199,2.64303676172424e+25,1.2817282091793731e-24
590005,0.171368,0.00012799999999998923,2.2465812474656042e+25,1.7080813198848834e-24
590031,0.378589,6.899999999998574e-05,4.982124295850192e+25,4.1519798330253705e-25
590097,0.231038,-0.0001020000000000465,3.065922643600119e+25,-9.97377764238277e-25
590287,0.151343,0.00013299999999999423,1.98227757129318e+25,2.0114436793020205e-24
